Student_ID,Quiz_ID,Topic,Difficulty,Score,Time_Taken
Student_6,Quiz_6,Physics,Easy,98.22,56.54
Student_6,Quiz_7,Physics,Easy,45.11,41.13
Student_6,Quiz_8,English,Medium,68.47,35.9
Student_6,Quiz_9,Physics,Medium,5.01,14.13
Student_6,Quiz_10,Geography,Hard,11.36,58.14
Student_6,Quiz_11,Biology,Hard,35.51,47.42
Student_6,Quiz_12,Biology,Easy,65.0,39.93
Student_6,Quiz_13,Biology,Medium,95.68,23.23
Student_6,Quiz_14,Math,Medium,71.01,25.42
Student_6,Quiz_15,Math,Medium,26.23,8.75
Student_6,Quiz_16,Math,Easy,39.74,10.21
Student_6,Quiz_17,Biology,Medium,48.81,27.14
Student_6,Quiz_18,Math,Easy,8.83,50.99
Student_6,Quiz_19,Geography,Medium,17.41,51.02
Student_6,Quiz_20,Chemistry,Hard,36.7,26.95
Student_6,Quiz_21,Physics,Easy,70.19,23.25
Student_6,Quiz_22,Biology,Easy,51.09,59.88
Student_6,Quiz_23,Math,Hard,60.17,53.18
Student_6,Quiz_24,Biology,Easy,61.87,38.64
Student_6,Quiz_25,History,Easy,29.51,29.22
Student_6,Quiz_26,Math,Medium,14.75,12.81
Student_6,Quiz_27,Geography,Medium,73.81,35.37
Student_6,Quiz_28,Biology,Medium,99.97,10.57
Student_6,Quiz_29,English,Easy,94.91,22.49
Student_6,Quiz_30,Chemistry,Easy,71.81,57.43
Student_6,Quiz_31,Biology,Medium,93.75,58.9
Student_6,Quiz_32,English,Hard,2.41,56.67
Student_6,Quiz_33,Chemistry,Medium,66.95,30.71
Student_6,Quiz_34,Math,Easy,17.93,26.49
Student_6,Quiz_35,Chemistry,Easy,79.46,32.62
Student_6,Quiz_36,History,Medium,17.43,41.07
Student_6,Quiz_37,English,Easy,23.82,53.01
Student_6,Quiz_38,History,Easy,1.02,7.91
Student_6,Quiz_39,Physics,Easy,99.25,10.46
Student_6,Quiz_40,Physics,Hard,16.02,10.32
Student_6,Quiz_41,Geography,Easy,12.91,15.0
Student_6,Quiz_42,Biology,Medium,73.33,30.88
Student_6,Quiz_43,Geography,Hard,96.77,8.31
Student_6,Quiz_44,Math,Easy,91.76,39.05
Student_6,Quiz_45,Biology,Easy,52.29,37.05
Student_6,Quiz_46,Biology,Medium,42.66,27.88
Student_6,Quiz_47,Geography,Medium,88.83,32.31
Student_6,Quiz_48,History,Easy,98.76,18.47
Student_6,Quiz_49,Physics,Easy,76.8,44.06
Student_6,Quiz_50,Chemistry,Easy,57.42,54.94
Student_6,Quiz_51,English,Hard,48.85,44.27
Student_6,Quiz_52,Geography,Hard,23.94,13.72
Student_6,Quiz_53,Biology,Hard,45.16,57.47
Student_6,Quiz_54,English,Easy,53.19,33.85
Student_6,Quiz_55,Physics,Easy,48.77,26.12
Student_6,Quiz_56,English,Hard,13.37,11.14
Student_6,Quiz_57,Biology,Hard,86.45,24.83
Student_6,Quiz_58,Math,Medium,60.5,45.64
Student_6,Quiz_59,Biology,Hard,69.58,16.48
Student_6,Quiz_60,History,Hard,13.85,59.12
Student_6,Quiz_61,English,Easy,78.37,9.58
Student_6,Quiz_62,Geography,Hard,80.57,40.81
Student_6,Quiz_63,English,Hard,23.43,14.04
Student_6,Quiz_64,English,Hard,81.64,57.44
Student_6,Quiz_65,Biology,Hard,82.55,56.5
Student_6,Quiz_66,History,Medium,82.59,5.11
Student_6,Quiz_67,Geography,Medium,90.51,20.51
Student_6,Quiz_68,Chemistry,Hard,38.37,24.76
Student_6,Quiz_69,Physics,Hard,21.96,45.49
Student_6,Quiz_70,Biology,Medium,58.06,16.0
Student_6,Quiz_71,Biology,Hard,30.53,44.84
Student_6,Quiz_72,English,Easy,61.01,51.95
Student_6,Quiz_73,History,Hard,48.95,5.56
Student_6,Quiz_74,Chemistry,Easy,8.76,28.61
Student_6,Quiz_75,Chemistry,Hard,61.16,36.99
Student_6,Quiz_76,Physics,Easy,9.91,45.42
Student_6,Quiz_77,English,Medium,84.8,15.27
Student_6,Quiz_78,Chemistry,Easy,87.75,36.26
Student_6,Quiz_79,History,Easy,99.44,53.99
Student_6,Quiz_80,Biology,Hard,16.42,11.7
Student_6,Quiz_81,English,Hard,18.65,59.68
Student_6,Quiz_82,Geography,Easy,44.03,51.36
Student_6,Quiz_83,Math,Hard,11.63,44.68
Student_6,Quiz_84,Math,Hard,90.3,19.7
Student_6,Quiz_85,English,Hard,99.59,40.3
Student_6,Quiz_86,History,Medium,9.98,30.05
Student_6,Quiz_87,Math,Medium,20.28,57.4
Student_6,Quiz_88,Physics,Hard,70.09,57.33
Student_6,Quiz_89,Math,Easy,99.38,32.02
Student_6,Quiz_90,Biology,Hard,86.49,41.67
Student_6,Quiz_91,Biology,Hard,51.01,44.74
Student_6,Quiz_92,English,Medium,67.21,14.48
Student_6,Quiz_93,Math,Easy,68.57,43.97
Student_6,Quiz_94,Physics,Easy,42.13,49.99
Student_6,Quiz_95,Geography,Medium,43.5,28.96
Student_6,Quiz_96,Chemistry,Easy,50.25,42.99
Student_6,Quiz_97,History,Medium,59.12,43.02
Student_6,Quiz_98,Geography,Medium,57.87,11.82
Student_6,Quiz_99,Physics,Medium,74.33,19.61
Student_6,Quiz_100,Chemistry,Medium,57.87,35.67
Student_7,Quiz_1,Geography,Easy,13.48,6.26
Student_7,Quiz_2,Biology,Medium,89.5,49.65
Student_7,Quiz_3,Math,Hard,52.7,47.41
Student_7,Quiz_4,Geography,Medium,49.14,59.89
Student_7,Quiz_5,Biology,Easy,14.84,32.22
Student_7,Quiz_6,Biology,Easy,55.23,34.65
Student_7,Quiz_7,Chemistry,Medium,30.52,22.28
Student_7,Quiz_8,Math,Medium,83.6,54.62
Student_7,Quiz_9,English,Easy,18.85,14.57
Student_7,Quiz_10,Chemistry,Hard,92.74,18.5
Student_7,Quiz_11,Chemistry,Medium,16.25,39.24
Student_7,Quiz_12,Math,Easy,87.06,57.73
Student_7,Quiz_13,Physics,Medium,48.43,13.4
Student_7,Quiz_14,Chemistry,Medium,77.57,12.26
Student_7,Quiz_15,History,Easy,93.96,15.3
Student_7,Quiz_16,History,Medium,49.28,16.35
Student_7,Quiz_17,Biology,Hard,83.13,13.84
Student_7,Quiz_18,Biology,Medium,56.11,32.8
Student_7,Quiz_19,English,Medium,19.07,48.0
Student_7,Quiz_20,Physics,Hard,52.29,56.99
Student_7,Quiz_21,Math,Medium,63.3,24.59
Student_7,Quiz_22,History,Hard,98.46,13.19
Student_7,Quiz_23,History,Easy,27.22,49.7
Student_7,Quiz_24,History,Medium,4.41,30.51
Student_7,Quiz_25,Physics,Medium,47.8,54.43
Student_7,Quiz_26,History,Hard,31.73,9.85
Student_7,Quiz_27,Math,Easy,25.63,29.39
Student_7,Quiz_28,Chemistry,Medium,49.43,51.87
Student_7,Quiz_29,Chemistry,Medium,2.07,33.5
Student_7,Quiz_30,Geography,Easy,55.3,48.87
Student_7,Quiz_31,Chemistry,Hard,54.03,51.0
Student_7,Quiz_32,Geography,Hard,30.46,40.48
Student_7,Quiz_33,Math,Medium,83.77,41.59
Student_7,Quiz_34,English,Medium,29.2,24.19
Student_7,Quiz_35,Physics,Easy,17.6,43.23
Student_7,Quiz_36,Physics,Hard,66.42,52.2
Student_7,Quiz_37,Math,Easy,27.64,12.24
Student_7,Quiz_38,Math,Easy,72.46,21.48
Student_7,Quiz_39,Biology,Medium,35.61,16.52
Student_7,Quiz_40,Physics,Easy,71.81,11.15
Student_7,Quiz_41,Math,Medium,78.84,39.66
Student_7,Quiz_42,Biology,Medium,58.28,7.19
Student_7,Quiz_43,Chemistry,Hard,18.75,21.47
Student_7,Quiz_44,Chemistry,Easy,22.37,14.08
Student_7,Quiz_45,Geography,Hard,10.87,29.62
Student_7,Quiz_46,Physics,Hard,56.48,54.49
Student_7,Quiz_47,Physics,Easy,33.91,11.13
Student_7,Quiz_48,Physics,Medium,77.18,57.55
Student_7,Quiz_49,Math,Hard,35.79,20.17
Student_7,Quiz_50,Geography,Easy,23.9,35.44
Student_7,Quiz_51,Math,Easy,96.48,25.34
Student_7,Quiz_52,Chemistry,Easy,51.77,42.96
Student_7,Quiz_53,History,Medium,30.58,24.37
Student_7,Quiz_54,Geography,Hard,0.45,12.49
Student_7,Quiz_55,Physics,Medium,28.45,51.99
Student_7,Quiz_56,Geography,Medium,69.62,26.93
Student_7,Quiz_57,Biology,Hard,20.63,8.52
Student_7,Quiz_58,History,Medium,27.49,45.92
Student_7,Quiz_59,Biology,Hard,0.06,14.36
Student_7,Quiz_60,Geography,Easy,5.66,32.72
Student_7,Quiz_61,History,Hard,52.1,39.85
Student_7,Quiz_62,Math,Medium,4.44,5.07
Student_7,Quiz_63,Chemistry,Medium,40.47,54.21
Student_7,Quiz_64,Geography,Easy,98.94,34.63
Student_7,Quiz_65,Chemistry,Medium,2.27,53.46
Student_7,Quiz_66,Math,Hard,53.51,57.24
Student_7,Quiz_67,English,Medium,47.54,55.27
Student_7,Quiz_68,History,Medium,16.49,6.34
Student_7,Quiz_69,Biology,Easy,2.4,57.02
Student_7,Quiz_70,Physics,Hard,2.74,54.36
Student_7,Quiz_71,English,Hard,56.3,7.44
Student_7,Quiz_72,Math,Hard,15.56,52.9
Student_7,Quiz_73,Physics,Easy,75.9,9.6
Student_7,Quiz_74,Geography,Medium,51.67,59.11
Student_7,Quiz_75,English,Medium,65.5,47.12
Student_7,Quiz_76,History,Medium,14.8,9.36
Student_7,Quiz_77,History,Easy,27.17,32.76
Student_7,Quiz_78,Chemistry,Hard,13.12,48.66
Student_7,Quiz_79,Physics,Easy,66.34,41.03
Student_7,Quiz_80,English,Hard,17.07,45.95
Student_7,Quiz_81,Math,Easy,57.55,52.62
Student_7,Quiz_82,English,Easy,79.34,34.68
Student_7,Quiz_83,English,Hard,37.16,52.17
Student_7,Quiz_84,Biology,Medium,67.46,57.84
Student_7,Quiz_85,English,Medium,31.14,30.72
Student_7,Quiz_86,Geography,Easy,88.77,28.69
Student_7,Quiz_87,History,Easy,55.33,28.8
Student_7,Quiz_88,Math,Medium,76.02,35.26
Student_7,Quiz_89,Geography,Hard,97.17,5.15
Student_7,Quiz_90,Biology,Easy,68.68,46.89
Student_7,Quiz_91,Biology,Easy,16.75,29.22
Student_7,Quiz_92,Biology,Hard,62.99,15.59
Student_7,Quiz_93,History,Easy,37.92,21.17
Student_7,Quiz_94,Math,Medium,42.92,12.72
Student_7,Quiz_95,Math,Hard,22.06,19.8
Student_7,Quiz_96,English,Easy,29.29,43.37
Student_7,Quiz_97,English,Easy,4.39,47.74
Student_7,Quiz_98,Geography,Hard,88.23,35.27
Student_7,Quiz_99,English,Easy,34.46,17.92
Student_7,Quiz_100,Biology,Easy,24.35,33.54
Student_8,Quiz_1,Chemistry,Hard,85.11,54.55
Student_8,Quiz_2,History,Hard,60.63,35.89
Student_8,Quiz_3,Math,Easy,83.5,59.3
Student_8,Quiz_4,Geography,Hard,6.94,7.84
Student_8,Quiz_5,History,Easy,34.22,34.81
Student_8,Quiz_6,Geography,Medium,51.26,34.11
Student_8,Quiz_7,Chemistry,Easy,59.15,42.92
Student_8,Quiz_8,Biology,Medium,5.72,52.31
Student_8,Quiz_9,Chemistry,Hard,91.99,25.88
Student_8,Quiz_10,Chemistry,Medium,39.46,30.83
Student_8,Quiz_11,Biology,Medium,80.59,27.26
Student_8,Quiz_12,Chemistry,Easy,51.23,21.37
Student_8,Quiz_13,Math,Easy,48.62,55.74
Student_8,Quiz_14,Math,Medium,32.39,53.95
Student_8,Quiz_15,Math,Easy,88.63,48.15
Student_8,Quiz_16,History,Medium,31.23,59.31
Student_8,Quiz_17,Chemistry,Easy,5.08,55.04
Student_8,Quiz_18,History,Easy,81.8,31.28
Student_8,Quiz_19,Geography,Easy,93.13,18.45
Student_8,Quiz_20,English,Hard,87.4,35.62
Student_8,Quiz_21,History,Easy,0.77,5.94
Student_8,Quiz_22,Chemistry,Medium,46.8,47.89
Student_8,Quiz_23,Math,Easy,79.11,24.47
Student_8,Quiz_24,Geography,Hard,77.98,41.7
Student_8,Quiz_25,Geography,Medium,92.22,24.39
Student_8,Quiz_26,Math,Easy,88.9,32.64
Student_8,Quiz_27,Math,Easy,58.17,35.96
Student_8,Quiz_28,History,Medium,23.81,27.09
Student_8,Quiz_29,Biology,Hard,56.22,48.42
Student_8,Quiz_30,History,Medium,3.79,49.43
Student_8,Quiz_31,Physics,Medium,40.14,27.81
Student_8,Quiz_32,Math,Easy,39.73,49.0
Student_8,Quiz_33,Biology,Hard,48.3,22.23
Student_8,Quiz_34,History,Easy,56.66,57.62
Student_8,Quiz_35,Math,Hard,25.68,31.09
Student_8,Quiz_36,Chemistry,Hard,77.89,49.12
Student_8,Quiz_37,Geography,Medium,33.14,41.92
Student_8,Quiz_38,Biology,Hard,67.91,34.53
Student_8,Quiz_39,Physics,Hard,74.33,58.23
Student_8,Quiz_40,Biology,Hard,27.1,43.62
Student_8,Quiz_41,Physics,Medium,64.71,58.23
Student_8,Quiz_42,English,Medium,50.15,15.41
Student_8,Quiz_43,Physics,Hard,63.69,41.99
Student_8,Quiz_44,Physics,Hard,77.26,30.81
Student_8,Quiz_45,Geography,Hard,22.84,14.54
Student_8,Quiz_46,Geography,Easy,87.76,59.22
Student_8,Quiz_47,History,Medium,40.22,54.28
Student_8,Quiz_48,Geography,Hard,61.4,56.8
Student_8,Quiz_49,English,Easy,24.81,57.45
Student_8,Quiz_50,English,Medium,28.7,14.29
Student_8,Quiz_51,English,Easy,57.48,47.59
Student_8,Quiz_52,Geography,Hard,19.61,12.54
Student_8,Quiz_53,English,Easy,98.37,5.59
Student_8,Quiz_54,English,Easy,72.23,44.07
Student_8,Quiz_55,Biology,Medium,77.65,20.43
Student_8,Quiz_56,Physics,Medium,85.37,44.43
Student_8,Quiz_57,Biology,Hard,38.39,21.79
Student_8,Quiz_58,Geography,Medium,63.21,9.18
Student_8,Quiz_59,Physics,Medium,36.75,49.31
Student_8,Quiz_60,Math,Hard,89.76,28.97
Student_8,Quiz_61,Geography,Medium,51.24,53.66
Student_8,Quiz_62,Biology,Hard,87.88,12.77
Student_8,Quiz_63,English,Hard,4.56,9.69
Student_8,Quiz_64,Geography,Easy,26.87,32.94
Student_8,Quiz_65,History,Hard,7.26,39.68
Student_8,Quiz_66,Chemistry,Hard,3.56,19.97
Student_8,Quiz_67,Physics,Easy,68.13,20.47
Student_8,Quiz_68,Chemistry,Easy,97.07,20.72
Student_8,Quiz_69,Chemistry,Easy,72.44,43.73
Student_8,Quiz_70,Biology,Hard,88.6,16.76
Student_8,Quiz_71,Geography,Easy,42.08,37.1
Student_8,Quiz_72,History,Medium,9.93,14.72
Student_8,Quiz_73,Biology,Easy,87.09,6.04
Student_8,Quiz_74,Biology,Medium,5.66,58.79
Student_8,Quiz_75,Math,Hard,91.3,40.69
Student_8,Quiz_76,Chemistry,Easy,31.21,11.84
Student_8,Quiz_77,English,Medium,47.04,57.92
Student_8,Quiz_78,Geography,Easy,36.86,35.07
Student_8,Quiz_79,Physics,Hard,38.73,24.04
Student_8,Quiz_80,Math,Medium,19.38,15.51
Student_8,Quiz_81,History,Easy,75.81,47.02
Student_8,Quiz_82,English,Medium,17.61,31.28
Student_8,Quiz_83,History,Hard,46.38,21.28
Student_8,Quiz_84,Physics,Easy,42.43,33.12
Student_8,Quiz_85,Geography,Medium,73.85,7.73
Student_8,Quiz_86,Biology,Hard,47.37,28.55
Student_8,Quiz_87,History,Hard,17.41,52.43
Student_8,Quiz_88,Physics,Hard,46.12,28.59
Student_8,Quiz_89,English,Easy,9.12,16.75
Student_8,Quiz_90,Math,Medium,26.96,35.69
Student_8,Quiz_91,Chemistry,Easy,31.23,8.73
Student_8,Quiz_92,Geography,Easy,26.53,42.86
Student_8,Quiz_93,Physics,Hard,43.47,47.56
Student_8,Quiz_94,English,Hard,5.94,22.65
Student_8,Quiz_95,History,Hard,74.97,54.62
Student_8,Quiz_96,Math,Hard,12.37,55.8
Student_8,Quiz_97,Geography,Hard,6.93,27.18
Student_8,Quiz_98,Chemistry,Easy,22.09,21.25
Student_8,Quiz_99,Physics,Easy,95.1,26.07
Student_8,Quiz_100,History,Hard,95.39,19.04
Student_9,Quiz_1,Math,Easy,10.62,14.02
Student_9,Quiz_2,Chemistry,Easy,99.77,24.52
Student_9,Quiz_3,Chemistry,Hard,45.6,11.84
Student_9,Quiz_4,English,Hard,21.73,12.87
Student_9,Quiz_5,Math,Hard,8.76,15.22
Student_9,Quiz_6,English,Easy,68.85,6.63
Student_9,Quiz_7,Chemistry,Hard,19.13,33.61
Student_9,Quiz_8,English,Medium,30.76,58.04
Student_9,Quiz_9,Biology,Medium,63.41,38.29
Student_9,Quiz_10,English,Easy,31.16,56.39
Student_9,Quiz_11,English,Medium,34.06,53.39
Student_9,Quiz_12,Chemistry,Medium,27.42,40.61
Student_9,Quiz_13,Chemistry,Medium,34.94,46.68
Student_9,Quiz_14,Physics,Medium,4.18,26.42
Student_9,Quiz_15,English,Medium,43.34,58.69
Student_9,Quiz_16,Math,Easy,47.82,11.09
Student_9,Quiz_17,Physics,Medium,43.58,9.06
Student_9,Quiz_18,Physics,Easy,35.3,19.62
Student_9,Quiz_19,English,Easy,64.33,9.74
Student_9,Quiz_20,Biology,Hard,56.98,48.07
Student_9,Quiz_21,Physics,Easy,66.22,16.55
Student_9,Quiz_22,Biology,Easy,16.65,58.95
Student_9,Quiz_23,Math,Easy,92.64,26.75
Student_9,Quiz_24,Chemistry,Medium,31.48,50.86
Student_9,Quiz_25,Math,Medium,14.05,49.96
Student_9,Quiz_26,Geography,Hard,77.63,39.88
Student_9,Quiz_27,Chemistry,Hard,26.94,55.59
Student_9,Quiz_28,Physics,Easy,80.06,46.89
Student_9,Quiz_29,Biology,Easy,47.13,18.25
Student_9,Quiz_30,English,Medium,50.08,52.4
Student_9,Quiz_31,English,Medium,65.41,44.9
Student_9,Quiz_32,Math,Easy,45.89,36.91
Student_9,Quiz_33,Math,Hard,71.0,18.5
Student_9,Quiz_34,English,Hard,99.42,11.67
Student_9,Quiz_35,Physics,Easy,84.8,7.16
Student_9,Quiz_36,History,Hard,28.38,6.6
Student_9,Quiz_37,Physics,Hard,29.78,24.5
Student_9,Quiz_38,Physics,Hard,58.83,27.92
Student_9,Quiz_39,Math,Medium,52.46,19.49
Student_9,Quiz_40,Physics,Hard,68.38,56.94
Student_9,Quiz_41,Physics,Medium,49.66,38.55
Student_9,Quiz_42,Math,Medium,16.51,16.14
Student_9,Quiz_43,Physics,Medium,80.99,40.54
Student_9,Quiz_44,Geography,Easy,75.69,57.39
Student_9,Quiz_45,English,Easy,44.27,36.28
Student_9,Quiz_46,Biology,Hard,49.17,15.64
Student_9,Quiz_47,English,Easy,90.53,58.52
Student_9,Quiz_48,Geography,Easy,20.54,33.71
Student_9,Quiz_49,Math,Easy,84.94,26.24
Student_9,Quiz_50,History,Medium,5.67,20.25
Student_9,Quiz_51,Math,Easy,29.69,36.68
Student_9,Quiz_52,History,Hard,93.38,48.29
Student_9,Quiz_53,Biology,Medium,2.45,57.14
Student_9,Quiz_54,Physics,Medium,96.53,48.79
Student_9,Quiz_55,Math,Easy,78.67,10.69
Student_9,Quiz_56,Physics,Easy,96.6,14.75
Student_9,Quiz_57,Math,Hard,83.55,5.06
Student_9,Quiz_58,Chemistry,Easy,0.14,30.61
Student_9,Quiz_59,Chemistry,Medium,14.94,36.76
Student_9,Quiz_60,Geography,Medium,40.37,19.87
Student_9,Quiz_61,Chemistry,Hard,16.2,32.79
Student_9,Quiz_62,Chemistry,Medium,45.09,23.03
Student_9,Quiz_63,Physics,Medium,40.78,39.94
Student_9,Quiz_64,English,Hard,94.54,37.63
Student_9,Quiz_65,Physics,Hard,0.24,16.53
Student_9,Quiz_66,Chemistry,Hard,22.03,9.15
Student_9,Quiz_67,Math,Easy,12.52,52.95
Student_9,Quiz_68,Physics,Hard,94.28,11.74
Student_9,Quiz_69,Chemistry,Hard,27.51,18.64
Student_9,Quiz_70,Biology,Easy,86.15,59.93
Student_9,Quiz_71,History,Easy,56.36,24.33
Student_9,Quiz_72,Geography,Easy,26.02,54.57
Student_9,Quiz_73,English,Medium,14.51,44.4
Student_9,Quiz_74,Geography,Medium,91.86,5.75
Student_9,Quiz_75,Chemistry,Easy,85.07,45.84
Student_9,Quiz_76,History,Hard,67.5,55.94
Student_9,Quiz_77,History,Medium,52.48,36.48
Student_9,Quiz_78,Biology,Medium,92.64,52.19
Student_9,Quiz_79,Chemistry,Hard,41.21,25.89
Student_9,Quiz_80,Physics,Hard,36.67,17.59
Student_9,Quiz_81,Math,Easy,39.23,58.55
Student_9,Quiz_82,English,Hard,91.52,48.52
Student_9,Quiz_83,Biology,Easy,7.16,45.39
Student_9,Quiz_84,English,Hard,52.2,25.6
Student_9,Quiz_85,Chemistry,Medium,85.5,10.64
Student_9,Quiz_86,Physics,Medium,62.5,44.5
Student_9,Quiz_87,Biology,Medium,44.53,11.96
Student_9,Quiz_88,Physics,Medium,34.14,11.22
Student_9,Quiz_89,Math,Medium,1.11,15.85
Student_9,Quiz_90,Geography,Hard,70.34,9.03
Student_9,Quiz_91,Geography,Medium,57.47,18.95
Student_9,Quiz_92,History,Easy,92.33,55.62
Student_9,Quiz_93,Math,Easy,54.53,29.06
Student_9,Quiz_94,History,Hard,78.97,38.84
Student_9,Quiz_95,Physics,Hard,18.7,23.15
Student_9,Quiz_96,Geography,Hard,0.67,33.53
Student_9,Quiz_97,History,Medium,35.25,7.11
Student_9,Quiz_98,History,Easy,62.56,59.79
Student_9,Quiz_99,Biology,Medium,49.37,40.27
Student_9,Quiz_100,Chemistry,Hard,73.89,25.76
Student_10,Quiz_1,History,Hard,93.6,59.92
Student_10,Quiz_2,History,Easy,19.2,41.53
Student_10,Quiz_3,Biology,Hard,35.47,35.52
Student_10,Quiz_4,Chemistry,Medium,12.28,41.16
Student_10,Quiz_5,Chemistry,Easy,88.75,21.79
Student_10,Quiz_6,Biology,Easy,26.57,55.35
Student_10,Quiz_7,English,Easy,22.84,29.63
Student_10,Quiz_8,Physics,Medium,52.41,19.05
Student_10,Quiz_9,Biology,Medium,51.03,24.25
Student_10,Quiz_10,Math,Easy,52.15,29.77
Student_10,Quiz_11,Physics,Easy,11.14,38.98
Student_10,Quiz_12,History,Hard,78.75,52.07
Student_10,Quiz_13,Biology,Hard,42.17,57.32
Student_10,Quiz_14,Biology,Hard,98.0,57.52
Student_10,Quiz_15,English,Medium,55.7,17.21
Student_10,Quiz_16,Chemistry,Medium,46.92,53.84
Student_10,Quiz_17,Math,Medium,36.41,25.96
Student_10,Quiz_18,English,Hard,60.55,31.45
Student_10,Quiz_19,Physics,Medium,36.14,22.49
Student_10,Quiz_20,Geography,Medium,2.3,32.56
Student_10,Quiz_21,English,Easy,37.19,30.81
Student_10,Quiz_22,Chemistry,Easy,33.28,13.87
Student_10,Quiz_23,Biology,Medium,69.67,25.97
Student_10,Quiz_24,English,Easy,85.44,9.45
Student_10,Quiz_25,History,Hard,61.66,41.4
Student_10,Quiz_26,Geography,Medium,11.05,22.13
Student_10,Quiz_27,History,Easy,45.57,50.19
Student_10,Quiz_28,Geography,Easy,85.34,40.42
Student_10,Quiz_29,History,Easy,96.01,20.61
Student_10,Quiz_30,Chemistry,Hard,22.75,42.81
Student_10,Quiz_31,Physics,Medium,11.08,58.74
Student_10,Quiz_32,Geography,Medium,13.81,8.14
Student_10,Quiz_33,Biology,Hard,92.61,52.18
Student_10,Quiz_34,English,Easy,1.04,58.02
Student_10,Quiz_35,Physics,Medium,14.43,14.9
Student_10,Quiz_36,Math,Hard,90.7,18.0
Student_10,Quiz_37,English,Easy,94.23,53.76
Student_10,Quiz_38,Math,Easy,70.26,18.96
Student_10,Quiz_39,Math,Hard,76.39,25.5
Student_10,Quiz_40,Biology,Hard,85.7,56.05
Student_10,Quiz_41,English,Medium,33.34,20.32
Student_10,Quiz_42,Physics,Medium,33.53,27.09
Student_10,Quiz_43,English,Easy,48.0,46.57
Student_10,Quiz_44,History,Hard,99.4,59.57
Student_10,Quiz_45,Chemistry,Medium,49.31,34.27
Student_10,Quiz_46,History,Medium,2.91,39.0
Student_10,Quiz_47,History,Medium,1.62,31.04
Student_10,Quiz_48,English,Easy,70.79,39.95
Student_10,Quiz_49,History,Medium,89.99,49.79
Student_10,Quiz_50,Biology,Hard,97.59,29.12
Student_10,Quiz_51,Physics,Easy,1.01,15.53
Student_10,Quiz_52,History,Easy,94.11,5.34
Student_10,Quiz_53,Physics,Medium,34.67,5.22
Student_10,Quiz_54,Biology,Hard,12.16,52.77
Student_10,Quiz_55,Chemistry,Easy,65.65,59.13
Student_10,Quiz_56,Biology,Hard,4.5,10.71
Student_10,Quiz_57,English,Easy,61.62,43.46
Student_10,Quiz_58,Math,Medium,69.36,10.82
Student_10,Quiz_59,Math,Hard,93.97,7.19
Student_10,Quiz_60,Physics,Easy,78.42,46.42
Student_10,Quiz_61,English,Hard,19.23,46.98
Student_10,Quiz_62,Geography,Easy,76.93,21.21
Student_10,Quiz_63,English,Hard,84.5,57.03
Student_10,Quiz_64,English,Hard,52.4,56.06
Student_10,Quiz_65,Geography,Medium,80.7,47.3
Student_10,Quiz_66,Math,Medium,40.28,32.32
Student_10,Quiz_67,Chemistry,Easy,26.38,34.66
Student_10,Quiz_68,Biology,Medium,12.44,32.7
Student_10,Quiz_69,Chemistry,Medium,53.71,26.79
Student_10,Quiz_70,Physics,Hard,93.51,48.59
Student_10,Quiz_71,English,Hard,47.92,36.62
Student_10,Quiz_72,English,Hard,64.36,35.23
Student_10,Quiz_73,Geography,Medium,24.03,50.56
Student_10,Quiz_74,Physics,Hard,77.97,57.32
Student_10,Quiz_75,Chemistry,Hard,29.8,49.31
Student_10,Quiz_76,Geography,Easy,45.6,41.4
Student_10,Quiz_77,Physics,Medium,48.09,10.49
Student_10,Quiz_78,English,Easy,13.93,37.44
Student_10,Quiz_79,Biology,Easy,72.74,59.67
Student_10,Quiz_80,Chemistry,Easy,46.22,10.83
Student_10,Quiz_81,English,Medium,70.85,29.3
Student_10,Quiz_82,Math,Hard,48.48,34.95
Student_10,Quiz_83,Math,Easy,32.2,30.6
Student_10,Quiz_84,Physics,Medium,45.4,50.22
Student_10,Quiz_85,Math,Easy,82.19,12.8
Student_10,Quiz_86,English,Easy,82.17,21.31
Student_10,Quiz_87,Math,Hard,98.61,26.93
Student_10,Quiz_88,Biology,Medium,98.8,6.98
Student_10,Quiz_89,Chemistry,Hard,56.49,53.99
Student_10,Quiz_90,Chemistry,Medium,96.45,19.23
Student_10,Quiz_91,English,Hard,36.36,6.49
Student_10,Quiz_92,Biology,Hard,76.11,18.38
Student_10,Quiz_93,Math,Easy,85.22,5.31
Student_10,Quiz_94,Physics,Easy,43.67,25.6
Student_10,Quiz_95,History,Medium,39.94,54.65
Student_10,Quiz_96,Biology,Easy,60.74,28.11
Student_10,Quiz_97,Chemistry,Easy,23.67,23.86
Student_10,Quiz_98,English,Hard,66.03,7.58
Student_10,Quiz_99,Math,Hard,14.9,46.53
Student_10,Quiz_100,Geography,Hard,72.52,55.81
Student_11,Quiz_1,Biology,Medium,23.88,51.78
Student_11,Quiz_2,History,Easy,43.66,52.25
Student_11,Quiz_3,Math,Hard,5.66,15.92
Student_11,Quiz_4,Geography,Medium,56.18,20.91
Student_11,Quiz_5,Math,Easy,50.85,14.54
Student_11,Quiz_6,Physics,Medium,98.31,26.32
Student_11,Quiz_7,Physics,Medium,49.16,16.56
Student_11,Quiz_8,Math,Easy,31.01,7.54
Student_11,Quiz_9,Geography,Hard,21.19,5.17
Student_11,Quiz_10,Chemistry,Easy,73.28,23.0
Student_11,Quiz_11,Biology,Medium,23.98,7.96
